origin,destination,departure_time,arrival_time,fare,s,f
Colombo,Kandy,12:00,16:00,250.0,"[:Schedule {arrival: 16:00, route_type: Normal Route, arrival_to_terminal: 11:40, Runing Days: Even Days, departure: 12:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:00,16:00,250.0,"[:Schedule {arrival: 16:00, route_type: Normal Route, arrival_to_terminal: 11:40, Runing Days: Even Days, departure: 12:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:20,15:20,250.0,"[:Schedule {arrival: 15:20, route_type: Express Route, arrival_to_terminal: 12:00, Runing Days: Even Days, departure: 12:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:20,15:20,250.0,"[:Schedule {arrival: 15:20, route_type: Express Route, arrival_to_terminal: 12:00, Runing Days: Even Days, departure: 12:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:40,16:40,250.0,"[:Schedule {arrival: 16:40, route_type: Normal Route, arrival_to_terminal: 12:20, Runing Days: Even Days, departure: 12:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:40,16:40,250.0,"[:Schedule {arrival: 16:40, route_type: Normal Route, arrival_to_terminal: 12:20, Runing Days: Even Days, departure: 12:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:00,16:00,250.0,"[:Schedule {arrival: 16:00, route_type: Express Route, arrival_to_terminal: 12:40, Runing Days: Even Days, departure: 13:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:00,16:00,250.0,"[:Schedule {arrival: 16:00, route_type: Express Route, arrival_to_terminal: 12:40, Runing Days: Even Days, departure: 13:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:15,17:15,250.0,"[:Schedule {arrival: 17:15, route_type: Normal Route, arrival_to_terminal: 13:00, Runing Days: Even Days, departure: 13:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:15,17:15,250.0,"[:Schedule {arrival: 17:15, route_type: Normal Route, arrival_to_terminal: 13:00, Runing Days: Even Days, departure: 13:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:30,16:30,250.0,"[:Schedule {arrival: 16:30, route_type: Express Route, arrival_to_terminal: 13:15, Runing Days: Even Days, departure: 13:30, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:30,16:30,250.0,"[:Schedule {arrival: 16:30, route_type: Express Route, arrival_to_terminal: 13:15, Runing Days: Even Days, departure: 13:30, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:45,250.0,"[:Schedule {arrival: 17:45, route_type: Normal Route, arrival_to_terminal: 13:30, Runing Days: Even Days, departure: 13:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:45,250.0,"[:Schedule {arrival: 17:45, route_type: Normal Route, arrival_to_terminal: 13:30, Runing Days: Even Days, departure: 13:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:00,17:00,250.0,"[:Schedule {arrival: 17:00, route_type: Express Route, arrival_to_terminal: 13:45, Runing Days: Even Days, departure: 14:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:00,17:00,250.0,"[:Schedule {arrival: 17:00, route_type: Express Route, arrival_to_terminal: 13:45, Runing Days: Even Days, departure: 14:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:15,18:15,250.0,"[:Schedule {arrival: 18:15, route_type: Normal Route, arrival_to_terminal: 14:00, Runing Days: Even Days, departure: 14:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:15,18:15,250.0,"[:Schedule {arrival: 18:15, route_type: Normal Route, arrival_to_terminal: 14:00, Runing Days: Even Days, departure: 14:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:30,17:30,250.0,"[:Schedule {arrival: 17:30, route_type: Express Route, arrival_to_terminal: 14:15, Runing Days: Even Days, departure: 14:30, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:30,17:30,250.0,"[:Schedule {arrival: 17:30, route_type: Express Route, arrival_to_terminal: 14:15, Runing Days: Even Days, departure: 14:30, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:45,18:45,250.0,"[:Schedule {arrival: 18:45, route_type: Normal Route, arrival_to_terminal: 14:30, Runing Days: Even Days, departure: 14:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:45,18:45,250.0,"[:Schedule {arrival: 18:45, route_type: Normal Route, arrival_to_terminal: 14:30, Runing Days: Even Days, departure: 14:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:05,18:05,250.0,"[:Schedule {arrival: 18:05, route_type: Express Route, arrival_to_terminal: 14:45, Runing Days: Even Days, departure: 15:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:05,18:05,250.0,"[:Schedule {arrival: 18:05, route_type: Express Route, arrival_to_terminal: 14:45, Runing Days: Even Days, departure: 15:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:25,19:25,250.0,"[:Schedule {arrival: 19:25, route_type: Normal Route, arrival_to_terminal: 15:05, Runing Days: Even Days, departure: 15:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:25,19:25,250.0,"[:Schedule {arrival: 19:25, route_type: Normal Route, arrival_to_terminal: 15:05, Runing Days: Even Days, departure: 15:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,18:45,250.0,"[:Schedule {arrival: 18:45, route_type: Express Route, arrival_to_terminal: 15:25, Runing Days: Even Days, departure: 15:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,18:45,250.0,"[:Schedule {arrival: 18:45, route_type: Express Route, arrival_to_terminal: 15:25, Runing Days: Even Days, departure: 15:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:05,20:05,250.0,"[:Schedule {arrival: 20:05, route_type: Normal Route, arrival_to_terminal: 15:45, Runing Days: Even Days, departure: 16:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:05,20:05,250.0,"[:Schedule {arrival: 20:05, route_type: Normal Route, arrival_to_terminal: 15:45, Runing Days: Even Days, departure: 16:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:20,19:20,250.0,"[:Schedule {arrival: 19:20, route_type: Express Route, arrival_to_terminal: 16:05, Runing Days: Even Days, departure: 16:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:20,19:20,250.0,"[:Schedule {arrival: 19:20, route_type: Express Route, arrival_to_terminal: 16:05, Runing Days: Even Days, departure: 16:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:35,20:35,250.0,"[:Schedule {arrival: 20:35, route_type: Normal Route, arrival_to_terminal: 16:20, Runing Days: Even Days, departure: 16:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:35,20:35,250.0,"[:Schedule {arrival: 20:35, route_type: Normal Route, arrival_to_terminal: 16:20, Runing Days: Even Days, departure: 16:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:50,19:50,250.0,"[:Schedule {arrival: 19:50, route_type: Express Route, arrival_to_terminal: 16:35, Runing Days: Even Days, departure: 16:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:50,19:50,250.0,"[:Schedule {arrival: 19:50, route_type: Express Route, arrival_to_terminal: 16:35, Runing Days: Even Days, departure: 16:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:05,21:05,250.0,"[:Schedule {arrival: 21:05, route_type: Normal Route, arrival_to_terminal: 16:50, Runing Days: Even Days, departure: 17:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:05,21:05,250.0,"[:Schedule {arrival: 21:05, route_type: Normal Route, arrival_to_terminal: 16:50, Runing Days: Even Days, departure: 17:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:20,20:20,250.0,"[:Schedule {arrival: 20:20, route_type: Express Route, arrival_to_terminal: 17:05, Runing Days: Even Days, departure: 17:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:20,20:20,250.0,"[:Schedule {arrival: 20:20, route_type: Express Route, arrival_to_terminal: 17:05, Runing Days: Even Days, departure: 17:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:35,21:35,250.0,"[:Schedule {arrival: 21:35, route_type: Normal Route, arrival_to_terminal: 17:20, Runing Days: Even Days, departure: 17:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:35,21:35,250.0,"[:Schedule {arrival: 21:35, route_type: Normal Route, arrival_to_terminal: 17:20, Runing Days: Even Days, departure: 17:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:50,20:50,250.0,"[:Schedule {arrival: 20:50, route_type: Express Route, arrival_to_terminal: 17:35, Runing Days: Even Days, departure: 17:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:50,20:50,250.0,"[:Schedule {arrival: 20:50, route_type: Express Route, arrival_to_terminal: 17:35, Runing Days: Even Days, departure: 17:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:05,22:05,250.0,"[:Schedule {arrival: 22:05, route_type: Normal Route, arrival_to_terminal: 17:50, Runing Days: Even Days, departure: 18:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:05,22:05,250.0,"[:Schedule {arrival: 22:05, route_type: Normal Route, arrival_to_terminal: 17:50, Runing Days: Even Days, departure: 18:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:20,21:20,250.0,"[:Schedule {arrival: 21:20, route_type: Express Route, arrival_to_terminal: 18:05, Runing Days: Even Days, departure: 18:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:20,21:20,250.0,"[:Schedule {arrival: 21:20, route_type: Express Route, arrival_to_terminal: 18:05, Runing Days: Even Days, departure: 18:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:35,22:35,250.0,"[:Schedule {arrival: 22:35, route_type: Normal Route, arrival_to_terminal: 18:20, Runing Days: Even Days, departure: 18:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:35,22:35,250.0,"[:Schedule {arrival: 22:35, route_type: Normal Route, arrival_to_terminal: 18:20, Runing Days: Even Days, departure: 18:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:55,21:55,250.0,"[:Schedule {arrival: 21:55, route_type: Express Route, arrival_to_terminal: 18:35, Runing Days: Even Days, departure: 18:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:55,21:55,250.0,"[:Schedule {arrival: 21:55, route_type: Express Route, arrival_to_terminal: 18:35, Runing Days: Even Days, departure: 18:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:15,23:15,250.0,"[:Schedule {arrival: 23:15, route_type: Normal Route, arrival_to_terminal: 18:55, Runing Days: Even Days, departure: 19:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:15,23:15,250.0,"[:Schedule {arrival: 23:15, route_type: Normal Route, arrival_to_terminal: 18:55, Runing Days: Even Days, departure: 19:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:35,22:35,250.0,"[:Schedule {arrival: 22:35, route_type: Express Route, arrival_to_terminal: 19:15, Runing Days: Even Days, departure: 19:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:35,22:35,250.0,"[:Schedule {arrival: 22:35, route_type: Express Route, arrival_to_terminal: 19:15, Runing Days: Even Days, departure: 19:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:55,23:55,250.0,"[:Schedule {arrival: 23:55, route_type: Normal Route, arrival_to_terminal: 19:35, Runing Days: Even Days, departure: 19:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:55,23:55,250.0,"[:Schedule {arrival: 23:55, route_type: Normal Route, arrival_to_terminal: 19:35, Runing Days: Even Days, departure: 19:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:15,250.0,"[:Schedule {arrival: 23:15, route_type: Express Route, arrival_to_terminal: 19:55, Runing Days: Even Days, departure: 20:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:15,250.0,"[:Schedule {arrival: 23:15, route_type: Express Route, arrival_to_terminal: 19:55, Runing Days: Even Days, departure: 20:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:35,0:35,250.0,"[:Schedule {arrival: 0:35, route_type: Normal Route, arrival_to_terminal: 20:15, Runing Days: Even Days, departure: 20:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:35,0:35,250.0,"[:Schedule {arrival: 0:35, route_type: Normal Route, arrival_to_terminal: 20:15, Runing Days: Even Days, departure: 20:35, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:20,0:20,250.0,"[:Schedule {arrival: 0:20, route_type: Express Route, arrival_to_terminal: 20:35, Runing Days: Even Days, departure: 21:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:20,0:20,250.0,"[:Schedule {arrival: 0:20, route_type: Express Route, arrival_to_terminal: 20:35, Runing Days: Even Days, departure: 21:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:05,2:05,250.0,"[:Schedule {arrival: 2:05, route_type: Normal Route, arrival_to_terminal: 21:20, Runing Days: Even Days, departure: 22:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:05,2:05,250.0,"[:Schedule {arrival: 2:05, route_type: Normal Route, arrival_to_terminal: 21:20, Runing Days: Even Days, departure: 22:05, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:00,2:00,250.0,"[:Schedule {arrival: 2:00, route_type: Express Route, arrival_to_terminal: 22:05, Runing Days: Even Days, departure: 23:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:00,2:00,250.0,"[:Schedule {arrival: 2:00, route_type: Express Route, arrival_to_terminal: 22:05, Runing Days: Even Days, departure: 23:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,0:15,3:50,250.0,"[:Schedule {arrival: 3:50, route_no: 38-1, route_type: Normal, departure: 0:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,0:15,3:50,250.0,"[:Schedule {arrival: 3:50, route_no: 38-1, route_type: Normal, departure: 0:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,2:45,6:20,250.0,"[:Schedule {arrival: 6:20, route_no: 38-1, route_type: Normal, departure: 2:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,2:45,6:20,250.0,"[:Schedule {arrival: 6:20, route_no: 38-1, route_type: Normal, departure: 2:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:00,11:35,250.0,"[:Schedule {arrival: 11:35, route_no: 38-1, route_type: Normal, departure: 8:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:00,11:35,250.0,"[:Schedule {arrival: 11:35, route_no: 38-1, route_type: Normal, departure: 8:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:45,18:20,250.0,"[:Schedule {arrival: 18:20, route_no: 38-1, route_type: Normal, departure: 14:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,14:45,18:20,250.0,"[:Schedule {arrival: 18:20, route_no: 38-1, route_type: Normal, departure: 14:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:45,20:20,250.0,"[:Schedule {arrival: 20:20, route_no: 38-1, route_type: Normal, departure: 16:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:45,20:20,250.0,"[:Schedule {arrival: 20:20, route_no: 38-1, route_type: Normal, departure: 16:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:45,23:20,250.0,"[:Schedule {arrival: 23:20, route_no: 38-1, route_type: Normal, departure: 19:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:45,23:20,250.0,"[:Schedule {arrival: 23:20, route_no: 38-1, route_type: Normal, departure: 19:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:30,3:05,250.0,"[:Schedule {arrival: 3:05, route_no: 38-1, route_type: Normal, departure: 23:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:30,3:05,250.0,"[:Schedule {arrival: 3:05, route_no: 38-1, route_type: Normal, departure: 23:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 4.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:00,9:30,250.0,"[:Schedule {service_type: Luxury, arrival: 9:30, route_no: 22-7, route_type: Normal, departure: 6:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:00,9:30,250.0,"[:Schedule {service_type: Luxury, arrival: 9:30, route_no: 22-7, route_type: Normal, departure: 6:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:00,23:05,250.0,"[:Schedule {service_type: Luxury, arrival: 23:05, route_no: 22-7, route_type: Normal, departure: 20:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:00,23:05,250.0,"[:Schedule {service_type: Luxury, arrival: 23:05, route_no: 22-7, route_type: Normal, departure: 20:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:00,23:05,250.0,"[:Schedule {service_type: Luxury, arrival: 23:05, route_no: 22-7, route_type: Normal, departure: 20:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:00,23:05,250.0,"[:Schedule {service_type: Luxury, arrival: 23:05, route_no: 22-7, route_type: Normal, departure: 20:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:10,23:15,250.0,"[:Schedule {service_type: Luxury, arrival: 23:15, route_no: 22-7, route_type: Normal, departure: 20:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:10,23:15,250.0,"[:Schedule {service_type: Luxury, arrival: 23:15, route_no: 22-7, route_type: Normal, departure: 20:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:10,23:15,250.0,"[:Schedule {service_type: Luxury, arrival: 23:15, route_no: 22-7, route_type: Normal, departure: 20:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:10,23:15,250.0,"[:Schedule {service_type: Luxury, arrival: 23:15, route_no: 22-7, route_type: Normal, departure: 20:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:20,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 22-7, route_type: Normal, departure: 20:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:20,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 22-7, route_type: Normal, departure: 20:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:20,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 22-7, route_type: Normal, departure: 20:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:20,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 22-7, route_type: Normal, departure: 20:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:30,23:35,250.0,"[:Schedule {service_type: Luxury, arrival: 23:35, route_no: 22-7, route_type: Normal, departure: 20:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:30,23:35,250.0,"[:Schedule {service_type: Luxury, arrival: 23:35, route_no: 22-7, route_type: Normal, departure: 20:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
